WORD,COUNT
remembering,4
removing,4
renan,4
rende,4
replied,4
reply,4
reproveth,4
rescue,4
resolve,4
resort,4
resorted,4
restless,4
returns,4
reverse,4
revived,4
riddermark,4
rides,4
riede,4
risponde,4
risposto,4
ristette,4
ritorna,4
rizpah,4
roasted,4
roebuck,4
rote,4
rowed,4
rubbed,4
rustling,4
sabeans,4
sackbut,4
safer,4
salathiel,4
salir,4
salma,4
salvo,4
samlah,4
saprai,4
saranno,4
saver,4
scala,4
scapegoat,4
scarce,4
schermo,4
scorched,4
scorners,4
scorneth,4
scourged,4
scuro,4
seba,4
secca,4
securely,4
sedition,4
seeds,4
segnato,4
seguaci,4
sembiava,4
seno,4
sentest,4
sentia,4
sentiero,4
sentinel,4
sera,4
sesto,4
sever,4
shamed,4
shamir,4
shammua,4
shaved,4
shear,4
sheen,4
shemiramoth,4
sheshbazzar,4
shetharboznai,4
shimea,4
shimeah,4
shimmering,4
shimron,4
shimshai,4
shines,4
shobab,4
shorter,4
shortly,4
shoulderpieces,4
shown,4
shrinking,4
shrunken,4
shudder,4
shuthelah,4
shutting,4
sibmah,4
sicknesses,4
sideways,4
silk,4
similemente,4
sion,4
sire,4
skinbark,4
skipped,4
slanting,4
slightly,4
slinker,4
sloping,4
smells,4
smiths,4
sneered,4
snows,4
soave,4
sodomites,4
softer,4
solemnly,4
sombre,4
somebody,4
somma,4
sop,4
sores,4
soundness,4
sovrano,4
sozza,4
spareth,4
sparrows,4
sparte,4
special,4
spesse,4
spira,4
spittle,4
split,4
spoileth,4
spoils,4
spots,4
springeth,4
stabbed,4
stagger,4
stalk,4
stalls,4
stamping,4
stanca,4
standest,4
stedfast,4
stems,4
stepping,4
stessi,4
stette,4
stillness,4
stinks,4
stipa,4
stirring,4
stools,4
stoppeth,4
stouthearted,4
strangled,4
strayed,4
strazio,4
stretching,4
stretti,4
stride,4
strings,4
subtilty,4
succeeded,4
sucklings,4
sui,4
suolo,4
suona,4
superbia,4
surge,4
sustain,4
swan,4
swayed,4
swearing,4
sweeter,4
swiftest,4
swollen,4
tablets,4
tabret,4
tangled,4
tare,4
tatnai,4
taxed,4
teco,4
temendo,4
temer,4
temo,4
tempesta,4
temptations,4
tend,4
tenebre,4
tenendo,4
terraces,4
test,4
testament,4
tharshish,4
thenceforth,4
thickness,4
thighs,4
thirsteth,4
thoughtful,4
thresh,4
thrihyrne,4
throttle,4
thrusting,4
tilled,4
timna,4
tipped,4
togarmah,4
tomba,4
tool,4
topaz,4
topmost,4
tormented,4
torse,4
torta,4
tosco,4
tosta,4
tough,4
towering,4
track,4
tracks,4
tragge,4
trailing,4
train,4
trampling,4
trapassar,4
tratti,4
treading,4
treasurers,4
trembleth,4
tributaries,4
tricks,4
trieth,4
troia,4
trolls,4
tronca,4
troubling,4
tunnels,4
twigs,4
udi,4
udirai,4
ulam,4
umano,4
undersetters,4
unloose,4
untimely,4
upholdeth,4
uplands,4
uriel,4
uzzah,4
vallon,4
valore,4
valued,4
vanish,4
varco,4
various,4
vedete,4
veduto,4
veggia,4
vele,4
velo,4
venisse,4
venomous,4
venuta,4
vermo,4
verno,4
viewed,4
vincer,4
vinedressers,4
vipers,4
visiting,4
viste,4
visto,4
vittoria,4
voci,4
volere,4
volgendo,4
volontier,4
vuole,4
vuolsi,4
walkest,4
walks,4
wallow,4
waning,4
warily,4
warmth,4
watcher,4
watchfulness,4
weave,4
wedge,4
weepeth,4
westernesse,4
westwards,4
whet,4
whit,4
widowhood,4
willow,4
wiped,4
witchcrafts,4
withstood,4
wonderfully,4
wooden,4
worry,4
worshipping,4
wrap,4
wrest,4
wrist,4
writer,4
wrung,4
yarn,4
yell,4
yells,4
yokes,4
zachariah,4
zeresh,4
zohar,4
zophar,4
abandon,3
abased,3
abbandona,3
abbracciava,3
abdi,3
abelmeholah,3
abiel,3
abreast,3
absence,3
abundant,3
abuse,3
abyss,3
accepteth,3
accoglie,3
accorri,3
accorte,3
accustomed,3
aching,3
achshaph,3
actually,3
adamant,3
addeth,3
adiel,3
admonished,3
adocchio,3
adonibezek,3
adonikam,3
adrammelech,3
adullamite,3
adulterer,3
advantage,3
adventures,3
affannata,3
affanno,3
affetto,3
affisse,3
aggira,3
aggiri,3
aggiugne,3
aggrappa,3
aguglia,3
aguta,3
aguto,3
ahava,3
ahisamach,3
aim,3
airs,3
aisles,3
ajalon,3
alabaster,3
alba,3
albero,3
alberto,3
alemeth,3
algum,3
allato,3
allegra,3
alma,3
almug,3
altissimo,3
amalekite,3
ambascia,3
ambassador,3
ambedui,3
amber,3
amends,3
amethyst,3
ami,3
aminadab,3
ammenda,3
ammirando,3
ammirava,3
andata,3
andavamo,3
andavan,3
andiamo,3
aner,3
angered,3
angrily,3
animale,3
annunzio,3
ano,3
anon,3
ant,3
anteo,3
ants,3
apace,3
aperti,3
appella,3
appertained,3
appiglia,3
applied,3
appressammo,3
appressava,3
approved,3
aprir,3
apt,3
ara,3
ararat,3
arba,3
arca,3
arched,3
archi,3
ard,3
ardire,3
areo,3
argini,3
argomenti,3
argomento,3
arguments,3
armati,3
arme,3
armenia,3
arpie,3
arrigo,3
arsiccia,3
arso,3
arsura,3
ascelle,3
ascoltando,3
ascribe,3
asenath,3
ashbel,3
ashdothpisgah,3
ashtoreth,3
askelon,3
askest,3
asks,3
aspra,3
aspre,3
aspro,3
asps,3
assailed,3
assale,3
assalto,3
assigned,3
atene,3
athirst,3
attended,3
attesi,3
attila,3
attire,3
attrista,3
attuffare,3
augusto,3
austere,3
ava,3
avaccio,3
avanzar,3
avanzi,3
aven,3
aveva,3
avieno,3
avrebbe,3
avrebber,3
avuto,3
avvalla,3
avversari,3
avversi,3
avvinse,3
avvolti,3
awaketh,3
azaziah,3
azmon,3
azriel,3
azzah,3
baalath,3
baalgad,3
baalmeon,3
baalzephon,3
babel,3
backed,3
bada,3
badges,3
bagnava,3
bakbukiah,3
bakers,3
barattier,3
barca,3
barest,3
bargain,3
barrier,3
barrow,3
bathed,3
batista,3
batter,3
bearers,3
bearest,3
beati,3
beautify,3
becchi,3
bee,3
beech,3
bees,3
befalleth,3
begetteth,3
begins,3
beholdeth,3
benedetto,3
berachah,3
beren,3
beseeching,3
besor,3
bethanath,3
betharabah,3
bethjeshimoth,3
bethphage,3
bethshan,3
betrayeth,3
bewailed,3
bewrayeth,3
bezai,3
bezek,3
biado,3
bianche,3
bianchi,3
biasmo,3
bilance,3
bilgah,3
biondo,3
birches,3
birthday,3
biscia,3
bisogna,3
bitten,3
bittern,3
blackened,3
blank,3
blasts,3
blended,3
blessest,3
blindfolded,3
blocks,3
bloom,3
blur,3
blush,3
boasteth,3
bog,3
boldly,3
boldness,3
bolognese,3
bolt,3
bona,3
bondwomen,3
boomed,3
booty,3
booz,3
borrowed,3
boulder,3
boweth,3
braided,3
bramose,3
branca,3
branched,3
brand,3
bree,3
bribes,3
bridechamber,3
brier,3
briga,3
brigata,3
brighter,3
bruising,3
bruna,3
bruto,3
brutto,3
buca,3
bue,3
buffa,3
bugiardo,3
bui,3
buildings,3
bull,3
bunches,3
bunni,3
buoi,3
bur,3
burnings,3
burnished,3
burrato,3
bursting,3
busto,3
butt,3
buttocks,3
buz,3
caccer,3
cacci,3
cacciati,3
cader,3
caggia,3
cagne,3
calamities,3
calamus,3
calando,3
calar,3
calda,3
caldi,3
caldrons,3
calla,3
callest,3
calmer,3
calve,3
campar,3
campare,3
canopy,3
cantar,3
caphtor,3
capi,3
cappe,3
captured,3
carbuncle,3
carcere,3
carelessly,3
carest,3
carnally,3
caron,3
carriage,3
carte,3
carving,3
casa,3
castelli,3
castello,3
castle,3
catcheth,3
catena,3
caution,3
cautiously,3
cavalieri,3
ceffo,3
cela,3
cener,3
cenere,3
cent,3
cercando,3
cercar,3
certi,3
cespuglio,3
challenge,3
champion,3
chancellor,3
channels,3
characters,3
chargers,3
charging,3
chasteneth,3
chastening,3
chatter,3
cheated,3
checked,3
cheese,3
chenaniah,3
cherci,3
chestnut,3
chew,3
chiam,3
chiamando,3
chiappa,3
chilion,3
chilly,3
chimney,3
chinati,3
chino,3
chiome,3
chiostra,3
chip,3
chips,3
chiude,3
chiuse,3
chiusi,3
choking,3
chooseth,3
cibo,3
cieca,3
cigne,3
cinnamon,3
cinquanta,3
circumcision,3
cittadini,3
clasped,3
clasping,3
clawed,3
clearing,3
cleaved,3
clenched,3
clever,3
closet,3
clovenfooted,3
clung,3
cocca,3
cockatrice,3
coffer,3
coil,3
collapsed,3
collar,3
colle,3
college,3
coloro,3
coloured,3
colpi,3
colts,3
combattuto,3
comforteth,3
commands,3
commonly,3
communication,3
compagna,3
compassing,3
compelled,3
compi,3
compia,3
comprender,3
comrades,3
conception,3
concerned,3
concetto,3
conclave,3
condanna,3
condemnation,3
conduca,3
coneys,3
confederacy,3
confessing,3
confesso,3
confini,3
confirmeth,3
conforti,3
confound,3
congregations,3
coniah,3
conio,3
conobbe,3
conosca,3
conoscer,3
conosciuto,3
conosco,3
consented,3
consigli,3
consolation,3
consolations,3
consult,3
consuma,3
consunto,3
conta,3
contegno,3
contemptible,3
contendeth,3
contenta,3
contentious,3
contento,3
contin,3
contrada,3
convegno,3
convene,3
converse,3
convert,3
converte,3
convocations,3
cooked,3
cooking,3
coperchi,3
coperse,3
coperte,3
coperto,3
copulation,3
corna,3
cornice,3
coro,3
corra,3
correte,3
corslet,3
corte,3
cortesia,3
coscia,3
cosse,3
costei,3
cotesto,3
cottage,3
cotto,3
councils,3
counteth,3
covers,3
cracking,3
creator,3
creda,3
credendo,3
credesse,3
credete,3
creditor,3
crevices,3
crib,3
crook,3
crop,3
crosta,3
crouching,3
cruccia,3
crucciata,3
crucciato,3
crude,3
crudeli,3
crudelmente,3
crudo,3
crumbled,3
cruna,3
cupidigia,3
cupo,3
cuttings,3
dagger,3
damsels,3
dandole,3
dannati,3
danni,3
daring,3
daunt,3
daunted,3
dava,3
dealing,3
deaths,3
debito,3
debtors,3
decapolis,3
decision,3
declaration,3
decrease,3
deer,3
defer,3
degni,3
deliveredst,3
dense,3
departure,3
deprived,3
desirable,3
desirous,3
desse,3
destino,3
destructions,3
detta,3
devote,3
diavol,3
diavolo,3
dicesti,3
dici,3
dicon,3
didymus,3
dienno,3
dier,3
difficulty,3
diggeth,3
dimanda,3
dimmed,3
dimostra,3
dine,3
dinne,3
dipinta,3
directed,3
directeth,3
direi,3
diritto,3
dirne,3
dirotti,3
dirt,3
dirti,3
disallowed,3
discerned,3
discord,3
discuss,3
disfatto,3
disguise,3
disiri,3
dismissed,3
disobedient,3
dispaia,3
dispetto,3
dispiaccia,3
disposed,3
dispregia,3
dispute,3
distende,3
distesa,3
distinto,3
distorse,3
disturb,3
ditemi,3
divenir,3
divieto,3
doccia,3
doga,3
dol,3
dolcemente,3
dolcezza,3
doomed,3
doppia,3
dorme,3
dote,3
dothan,3
dottor,3
dottore,3
dovresti,3
drawers,3
dreamlike,3
dregs,3
drieth,3
dripped,3
dritte,3
driver,3
drizzai,3
drizzava,3
drizzo,3
dromedaries,3
dubbio,3
duce,3
dulcimer,3
duole,3
duoli,3
during,3
dwimordene,3
dwindled,3
eagerness,3
earlier,3
earthquakes,3
easily,3
eastwards,3
eater,3
eatest,3
ebenezer,3
ebiasaph,3
eder,3
egg,3
eighty,3
elessar,3
eletti,3
eliada,3
elishah,3
ells,3
eloth,3
elpaal,3
elsewhere,3
elvenhome,3
embalmed,3
emerald,3
empie,3
empio,3
emptiness,3
ending,3
endlessly,3
endor,3
engaged,3
engannim,3
engraver,3
enlargeth,3
enormous,3
entangled,3
entwife,3
ephrathite,3
ercule,3
erra,3
errore,3
errors,3
esarhaddon,3
espied,3
esrom,3
establisheth,3
estates,3
et,3
eva,3
eve,3
evi,3
ewes,3
exceed,3
exceeded,3
executing,3
exercised,3
expedient,3
expelled,3
experience,3
exploits,3
expounded,3
expression,3
extended,3
ezekiel,3
eziongeber,3
fabbro,3
facce,3
facci,3
facemmo,3
facesse,3
fainter,3
faintest,3
fainthearted,3
falsa,3
falsai,3
falter,3
famines,3
fango,3
fangose,3
fante,3
fared,3
farinata,3
farisei,3
farne,3
farsi,3
farthing,3
fasce,3
fascia,3
fashioneth,3
fated,3
fathom,3
fathoms,3
fattore,3
faults,3
faville,3
fearest,3
fearfulness,3
fecero,3
feign,3
feigned,3
fella,3
felled,3
fellowservants,3
feltro,3
femmina,3
fender,3
ferma,3
fermi,3
feroce,3
feroci,3
feruto,3
fessa,3
fessi,3
fessura,3
fewer,3
fiammelle,3
fianchi,3
ficca,3
fidandomi,3
fidanza,3
fiero,3
fighteth,3
figlia,3
figliuoli,3
filleted,3
fimbrethil,3
final,3
fingered,3
fingering,3
fino,3
fio,3
fiorentino,3
fiori,3
firebrands,3
fireside,3
firmer,3
fist,3
fitful,3
fitly,3
fitta,3
flag,3
flagons,3
flamed,3
flapping,3
flatteries,3
flay,3
flecked,3
fleg,3
flights,3
flitting,3
flotsam,3
foal,3
fodder,3
foe,3
foga,3
foggia,3
foglie,3
folgore,3
fonda,3
forame,3
forato,3
forbare,3
forbidden,3
forbidding,3
forca,3
ford,3
foreheads,3
forfeit,3
forgetteth,3
forgot,3
fori,3
forked,3
forme,3
formless,3
fornications,3
fornito,3
fortezza,3
fosca,3
fosser,3
foste,3
fowler,3
fox,3
frail,3
framed,3
francesca,3
francesco,3
francia,3
franco,3
frange,3
fredda,3
fregi,3
frequent,3
fretting,3
fried,3
froda,3
frodolente,3
frog,3
fronda,3
frontlets,3
frowardness,3
frozen,3
fruga,3
frutto,3
fuga,3
fugg,3
fuggire,3
fuggirsi,3
fumbling,3
fuochi,3
furnaces,3
furthest,3
furto,3
future,3
gaba,3
gadarenes,3
galal,3
galeotto,3
galilaean,3
gallura,3
gaped,3
gaping,3
gareb,3
gasped,3
gatam,3
geme,3
generally,3
gennesaret,3
gentile,3
gentleness,3
ger,3
gershonite,3
geshem,3
ghermito,3
gia,3
gianni,3
gigante,3
giostra,3
giovanetto,3
giovanna,3
giovato,3
girar,3
giri,3
girone,3
girt,3
girth,3
gissi,3
giudei,3
giudica,3
giudice,3
giugne,3
giugnemmo,3
giusti,3
gives,3
glanced,3
glen,3
glimpsed,3
glinting,3
glistening,3
gloating,3
glor,3
glorifying,3
gloriously,3
glowed,3
gnasheth,3
gnawed,3
gode,3
godi,3
golgotha,3
gore,3
gota,3
governa,3
government,3
grabbed,3
graffia,3
grama,3
grame,3
grasp,3
gravel,3
gravezza,3
graving,3
graz,3
greci,3
greco,3
greedily,3
greek,3
greenish,3
greeting,3
greetings,3
greyhame,3
gridai,3
gride,3
grido,3
grievance,3
grinding,3
gripping,3
groanings,3
gross,3
grosse,3
grossi,3
grovelled,3
guardai,3
guardi,3
guasti,3
guati,3
guidance,3
guides,3
guiglielmo,3
gullies,3
habakkuk,3
habergeon,3
habor,3
hachilah,3
hadid,3
hagarites,3
halah,3
hale,3
hamul,3
hamutal,3
handbreadth,3
handleth,3
handmaidens,3
haply,3
harad,3
hardeneth,3
harosheth,3
hauled,3
haunt,3
haunted,3
hazard,3
headlong,3
heath,3
heather,3
heedlessly,3
hegai,3
hemath,3
hena,3
hero,3
herodians,3
heron,3
heweth,3
hillock,3
hillside,3
hind,3
hindmost,3
hint,3
hodaviah,3
hoi,3
holon,3
hopeless,3
horites,3
hornblower,3
horonite,3
hoshaiah,3
hostages,3
houghed,3
hum,3
humility,3
hundredth,3
hungered,3
huppim,3
hurried,3
iacopo,3
ibhar,3
ibleam,3
ignudi,3
ijon,3
ikkesh,3
imaginato,3
imagining,3
impassable,3
impatient,3
impera,3
imperadrice,3
important,3
impotent,3
impoverished,3
impresa,3
impudent,3
incontenenza,3
incontr,3
incontra,3
indarno,3
india,3
infamia,3
infants,3
inferior,3
infinita,3
inganni,3
inganno,3
injured,3
injuries,3
inkhorn,3
inno,3
innocenti,3
inquisition,3
insegna,3
insin,3
intagliato,3
intanto,3
intenda,3
intende,3
interpreter,3
intesa,3
intra,3
intrai,3
intrammo,3
invade,3
invidia,3
invisible,3
invited,3
israelitish,3
isshiah,3
issues,3
ithiel,3
ithran,3
iv,3
ivah,3
izharites,3
jaddua,3
japhlet,3
jarib,3
jashobeam,3
jashub,3
jasper,3
jawbone,3
jehonadab,3
jehonathan,3
jeshurun,3
jet,3
jetur,3
jewel,3
jewry,3
jezer,3
joanna,3
joppa,3
joyfully,3
joyous,3
judgement,3
kabzeel,3
kanah,3
keepest,3
kelita,3
kemuel,3
kenezite,3
kerioth,3
keys,3
kick,3
killer,3
kinsfolk,3
kinsfolks,3
kinsmen,3
kinswoman,3
kirjathaim,3
kneaded,3
knit,3
knots,3
laboureth,3
ladder,3
ladders,3
lade,3
laded,3
ladro,3
lagrimai,3
lagrimando,3
lai,3
lancia,3
landed,3
larghe,3
lasciammo,3
lasse,3
lassi,3
lasting,3
latest,3
lattice,3
lavi,3
leaflock,3
leanfleshed,3
lece,3
leering,3
leggi,3
legion,3
lehi,3
leisurely,3
lento,3
lessened,3
lettest,3
levai,3
libya,3
licito,3
lien,3
lighteth,3
lighting,3
liketh,3
limbed,3
lingered,3
linguaggio,3
liquor,3
lithui,3
lito,3
lively,3
loaf,3
loathing,3
loda,3
lodebar,3
lolling,3
longsuffering,3
lorda,3
lordship,3
lothed,3
loveliness,3
loves,3
lowlands,3
luca,3
lucerna,3
lucia,3
lucky,3
luggage,3
lune,3
lusinghe,3
lusted,3
lutto,3
maacah,3
maharai,3
mahath,3
mainly,3
malchiel,3
malchishua,3
malefactors,3
maligno,3
malvagia,3
malvagio,3
manahath,3
manassites,3
manco,3
manger,3
manifested,3
mankind,3
maravigliar,3
maremma,3
margini,3
marketh,3
marmo,3
marriages,3
marvellously,3
mask,3
mass,3
mastered,3
match,3
mate,3
mattan,3
mattenai,3
mattino,3
mauh,3
meadow,3
meanwhile,3
mearas,3
meats,3
meddling,3
medicine,3
meeteth,3
melody,3
member,3
membro,3
memucan,3
menacing,3
menstruous,3
menzogna,3
merab,3
meriadoc,3
merto,3
meshezabeel,3
meted,3
methedras,3
metro,3
mezza,3
mibsam,3
michah,3
mid,3
midday,3
midianitish,3
midwife,3
mightiest,3
milch,3
milcom,3
mill,3
miniamin,3
ministering,3
mirar,3
mirare,3
mires,3
mischiefs,3
misera,3
misere,3
misi,3
mizzah,3
moabite,3
molesta,3
molle,3
moneta,3
monster,3
monti,3
moreh,3
mori,3
morir,3
morse,3
morsi,3
mosca,3
mossy,3
mounts,3
mournful,3
mouse,3
mover,3
mud,3
mug,3
multiplieth,3
mura,3
mut,3
mutato,3
naarah,3
naasson,3
napkin,3
nasconde,3
nata,3
natural,3
naughty,3
nazarites,3
ncendio,3
neariah,3
nebajoth,3
necho,3
needeth,3
needle,3
negato,3
nehelamite,3
nemici,3
nemuel,3
nepote,3
nergalsharezer,3
nesso,3
networks,3
neve,3
nfino,3
nicely,3
nimica,3
nineteen,3
nnanzi,3
nobah,3
nobleman,3
nodo,3
noises,3
nonsense,3
nook,3
notion,3
nowadays,3
nowhere,3
ntese,3
nuda,3
numberest,3
oaths,3
obeyeth,3
obscurity,3
occasions,3
occupation,3
oded,3
odio,3
oftentimes,3
ofttimes,3
omar,3
omero,3
onesta,3
onesto,3
onrata,3
onward,3
ooze,3
opere,3
oppressing,3
oppressions,3
orazion,3
orchard,3
ordain,3
orgoglio,3
orion,3
orribile,3
orribili,3
osa,3
oscuro,3
othain,3
ourselfs,3
overcame,3
overflown,3
overturneth,3
ovra,3
owed,3
owest,3
paia,3
pains,3
palestina,3
palme,3
palmerworm,3
panteth,3
paps,3
pardoned,3
parl,3
parr,3
parteth,3
parties,3
paseah,3
passammo,3
passando,3
passar,3
patches,3
patr,3
patrol,3
patting,3
pavilions,3
paw,3
peaceful,3
peacocks,3
peeled,3
peggio,3
pegola,3
pekahiah,3
pelaiah,3
pelican,3
pelonite,3
pende,3
peninnah,3
pensai,3
pensava,3
penta,3
pente,3
perceiveth,3
perchance,3
perdei,3
perdona,3
perduti,3
perez,3
perfectly,3
perfume,3
permit,3
perpetually,3
perplexity,3
persecution,3
pertain,3
pertaining,3
pertugio,3
perversely,3
peso,3
phantoms,3
phares,3
phichol,3
philistia,3
piaccia,3
piang,3
piangea,3
pianti,3
picking,3
pictures,3
piega,3
pillow,3
pinch,3
piped,3
pitiable,3
pitieth,3
piume,3
planks,3
planting,3
platted,3
platter,3
plea,3
pleadeth,3
pledges,3
plentifully,3
plot,3
plowshares,3
plummet,3
plunder,3
po,3
poetry,3
poised,3
polite,3
poll,3
polled,3
pommels,3
ponder,3
pondereth,3
ponds,3
pone,3
popolo,3
populous,3
porco,3
poria,3
porsi,3
porto,3
position,3
posson,3
posto,3
potency,3
potipherah,3
potters,3
pourtrayed,3
preda,3
pregai,3
pregar,3
preparest,3
prepareth,3
presi,3
preso,3
presta,3
presume,3
priega,3
primaio,3
privy,3
profiteth,3
profondo,3
promisedst,3
prop,3
properly,3
prophesieth,3
prophesying,3
proposto,3
prospereth,3
protested,3
prova,3
proves,3
provocations,3
provoketh,3
prowling,3
prudence,3
pruninghooks,3
psalm,3
puah,3
pulse,3
punge,3
puosi,3
puzzled,3
puzzo,3
quake,3
quaked,3
quality,3
quantunque,3
quarto,3
quickeneth,3
quickening,3
quieted,3
quinto,3
quiv,3
quivering,3
rabble,3
rabsaris,3
raccoglie,3
raccolse,3
rade,3
radiance,3
raffi,3
railed,3
ramp,3
rana,3
ransomed,3
rare,3
rase,3
rat,3
rats,3
rattling,3
ravenous,3
reaches,3
readeth,3
reaiah,3
reaping,3
rebukes,3
receding,3
receipt,3
recess,3
rechi,3
reconcile,3
recovering,3
reeling,3
refusing,3
regarding,3
regi,3
register,3
reject,3
relied,3
reluctant,3
remedy,3
remi,3
remind,3
rendil,3
reserve,3
respite,3
restammo,3
restaro,3
resteth,3
retaineth,3
retired,3
revealing,3
revenge,3
revenue,3
revenues,3
reverenza,3
reviled,3
revolt,3
revolters,3
ria,3
richer,3
riddling,3
rietro,3
righteousnesses,3
rigid,3
riguardando,3
rimane,3
ringed,3
rinsed,3
riotous,3
riposo,3
ripped,3
ripples,3
rispondo,3
riveder,3
rivolsi,3
romagna,3
roman,3
roofless,3
rotting,3
rubbish,3
rude,3
rum,3
rumbled,3
rumours,3
runda,3
runes,3
rust,3
rustle,3
rustled,3
sail,3
salcah,3
salita,3
sallu,3
salutation,3
samaritan,3
sani,3
santi,3
sapphires,3
sappiendo,3
saran,3
sardius,3
satisfieth,3
savest,3
saws,3
sc,3
scarcely,3
scemo,3
scende,3
scented,3
scese,3
scheggia,3
schiena,3
sciolse,3
sciolto,3
sconcia,3
scoperto,3
scornful,3
scorning,3
scout,3
scrambling,3
scrape,3
scraped,3
scream,3
sealeth,3
secrecy,3
sedere,3
seduced,3
seething,3
segub,3
segui,3
seguir,3
seguitando,3
seguitar,3
sei,3
seller,3
semenza,3
semo,3
senso,3
senta,3
ser,3
sereno,3
serpi,3
servo,3
sesta,3
sete,3
setta,3
severed,3
sguardo,3
shabbethai,3
shaggy,3
shamefully,3
shards,3
sharpeneth,3
sharper,3
shattered,3
shearers,3
shearing,3
shebuel,3
sheepfolds,3
sheepshearers,3
sheets,3
shemariah,3
shemuel,3
sheshai,3
shimmered,3
shimri,3
shooteth,3
shrubs,3
shubael,3
shuddering,3
shunem,3
shuppim,3
sian,3
siddim,3
sidelong,3
sift,3
sighted,3
signifying,3
sihor,3
silmaril,3
siloam,3
silvestro,3
simeonites,3
sinew,3
sires,3
situate,3
situation,3
sixteenth,3
skilled,3
skinny,3
skirting,3
slander,3
slanted,3
slavering,3
sleek,3
sleepest,3
sleepless,3
sleeve,3
slid,3
slide,3
slippeth,3
slithered,3
sly,3
smalto,3
smith,3
smokes,3
smoothed,3
smorte,3
snarling,3
snorted,3
snowmane,3
snuffdishes,3
snuffling,3
soavemente,3
sofferse,3
sojourners,3
solea,3
solemnities,3
solid,3
solingo,3
sortie,3
sospesi,3
sospinse,3
sospirando,3
sostenne,3
sparkled,3
sparrow,3
spavento,3
spendeth,3
spera,3
spessa,3
spiccia,3
spin,3
spinning,3
spiral,3
spitted,3
splendid,3
splintered,3
spoglie,3
spue,3
spunge,3
square,3
stab,3
stable,3
stablished,3
stagnant,3
stain,3
stall,3
stanchi,3
standards,3
starve,3
starved,3
stealeth,3
stealing,3
stealthily,3
steamed,3
steaming,3
steams,3
steered,3
stessa,3
stesse,3
stewards,3
stewardship,3
stewed,3
sticky,3
stiffened,3
stige,3
stilled,3
stoodest,3
stormcrow,3
strangest,3
strangling,3
stray,3
strida,3
strikes,3
stringed,3
strinse,3
stronghold,3
struggling,3
strung,3
stuffy,3
stumbleth,3
stuolo,3
sturdy,3
subdueth,3
subitamente,3
subject,3
subjection,3
subtil,3
subtle,3
sucked,3
suckling,3
suffereth,3
sufficed,3
suit,3
summons,3
sundered,3
sunrise,3
suoli,3
sup,3
supin,3
supply,3
support,3
supposing,3
surfaces,3
surveying,3
suspected,3
sustained,3
sustenance,3
sward,3
swarm,3
sway,3
swaying,3
sweep,3
swelled,3
swerved,3
swooned,3
tacendo,3
tacer,3
taci,3
tag,3
tahpenes,3
tails,3
talento,3
talkest,3
tallest,3
tame,3
tant,3
tarda,3
target,3
targets,3
tattered,3
teacher,3
teats,3
tekoah,3
tekoite,3
tells,3
teme,3
tempestuous,3
tempie,3
tenni,3
tens,3
terribleness,3
terribly,3
terrify,3
teste,3
testifieth,3
thebez,3
thereat,3
therefrom,3
thereupon,3
thinketh,3
thinner,3
thistles,3
thong,3
threatened,3
threshed,3
thresholds,3
throated,3
thudding,3
thumbs,3
thundereth,3
thunders,3
tiberias,3
tibni,3
tiene,3
tiglathpileser,3
tilgathpilneser,3
tillage,3
tinder,3
tingle,3
tinta,3
tips,3
tira,3
tiranni,3
tobijah,3
toglie,3
toi,3
toll,3
tolta,3
tom,3
tomb,3
tools,3
torcendo,3
torch,3
tormenti,3
tornato,3
torri,3
tossing,3
tow,3
traccia,3
traditor,3
tramp,3
trample,3
trampled,3
transgressor,3
trar,3
trasmut,3
traveller,3
travelling,3
traverso,3
treeless,3
tremando,3
trestizia,3
trickled,3
triest,3
triste,3
troverai,3
trumpeters,3
trustedst,3
trusty,3
tum,3
tumultuous,3
turba,3
turnest,3
turtledove,3
turtles,3
tussock,3
twinkling,3
twitching,3
uccello,3
udita,3
ultimo,3
umane,3
umile,3
unaware,3
uncovereth,3
undefiled,3
understandest,3
undo,3
uneasily,3
unicorns,3
unlike,3
unni,3
unprofitable,3
unquenchable,3
unsay,3
unsearchable,3
unshod,3
unwalled,3
unwashen,3
unwittingly,3
uomo,3
uproar,3
urge,3
usa,3
uscivan,3
uses,3
usually,3
valor,3
van,3
vana,3
vanishing,3
vanto,3
vapore,3
varca,3
vaso,3
vecchia,3
vece,3
vedessi,3
vedesti,3
veglio,3
veiled,3
veloce,3
vena,3
venendo,3
venian,3
venom,3
venti,3
venuti,3
verace,3
vere,3
verified,3
vermiglia,3
versi,3
veste,3
vestito,3
vetro,3
vie,3
viene,3
vieta,3
vigilance,3
vigour,3
villa,3
villan,3
vilt,3
vince,3
viper,3
virtuous,3
virtute,3
visage,3
visse,3
vissi,3
viver,3
vizio,3
voglio,3
volar,3
volesse,3
volete,3
volger,3
volgiti,3
volontieri,3
volsimi,3
voltando,3
voluntary,3
voluto,3
vulture,3
wag,3
